regime,x,y
Intermediate adjustment: baseline,0.998420358490565,0.9947120611100257
Intermediate adjustment: baseline,0.998324006081455,0.9943894690585765
Intermediate adjustment: baseline,0.998221815166255,0.9940473235254421
Intermediate adjustment: baseline,0.9981134368094173,0.9936844551615505
Intermediate adjustment: baseline,0.9979985018296823,0.9932996266763838
Intermediate adjustment: baseline,0.9978766197018165,0.9928915291402844
Intermediate adjustment: baseline,0.9977473768346197,0.9924587781185439
Intermediate adjustment: baseline,0.9976103376316677,0.9919999096261672
Intermediate adjustment: baseline,0.9974650399026167,0.9915133759187291
Intermediate adjustment: baseline,0.9973109957528632,0.9909975410929099
Intermediate adjustment: baseline,0.997147689687994,0.9904506765129043
Intermediate adjustment: baseline,0.9969745772058436,0.9898709560551887
Intermediate adjustment: baseline,0.9967910833363108,0.9892564511733661
Intermediate adjustment: baseline,0.9965966011296544,0.9886051257849685
Intermediate adjustment: baseline,0.9963904900944721,0.9879148309836319
Intermediate adjustment: baseline,0.99617207458713,0.9871832995818158
Intermediate adjustment: baseline,0.9959406421549897,0.9864081404912362
Intermediate adjustment: baseline,0.9956954418365317,0.9855868329504812
Intermediate adjustment: baseline,0.9954356824222358,0.9847167206118662
Intermediate adjustment: baseline,0.9951605301322902,0.9837950055053034
Intermediate adjustment: baseline,0.994869108974213,0.9828187418811597
Intermediate adjustment: baseline,0.9945604957293066,0.9817848299940244
Intermediate adjustment: baseline,0.9942337202094034,0.9806900098013004
Intermediate adjustment: baseline,0.9938877628995008,0.979530854645671
Intermediate adjustment: baseline,0.993521553123424,0.9783037649421213
Intermediate adjustment: baseline,0.9931339672294803,0.9770049619132944
Intermediate adjustment: baseline,0.992723826810812,0.9756304814206106
Intermediate adjustment: baseline,0.992289896977171,0.974176167945273
Intermediate adjustment: baseline,0.9918308846970642,0.9726376687805368
Intermediate adjustment: baseline,0.9913454372315734,0.9710104285044884
Intermediate adjustment: baseline,0.9908321406837445,0.9692896838110231
Intermediate adjustment: baseline,0.9902895181830901,0.9674704587912013
Intermediate adjustment: baseline,0.9897160307432434,0.9655475607294144
Intermediate adjustment: baseline,0.9891100733862291,0.9635155765990291
Intermediate adjustment: baseline,0.9884699763812991,0.9613688702724821
Intermediate adjustment: baseline,0.9877940043560299,0.9591015806491177
Intermediate adjustment: baseline,0.9870803562043516,0.9567076208107684
Intermediate adjustment: baseline,0.9863271653618804,0.9541806783609055
Intermediate adjustment: baseline,0.9855325004977963,0.9515142171098603
Intermediate adjustment: baseline,0.9846943666758251,0.9487014802799567
Intermediate adjustment: baseline,0.9838107070400288,0.9457354954152738
Intermediate adjustment: baseline,0.9828794050840455,0.9426090811909346
Intermediate adjustment: baseline,0.9818982875649702,0.9393148563259285
Intermediate adjustment: baseline,0.9808651276307798,0.9358452508219437
Intermediate adjustment: baseline,0.9797776511566291,0.9321925196823446
Intermediate adjustment: baseline,0.9786335391160691,0.9283487594874169
Intermediate adjustment: baseline,0.9774304355929523,0.9243059278445315
Intermediate adjustment: baseline,0.9761659544244039,0.9200558660809535
Intermediate adjustment: baseline,0.9748376873341172,0.9155903253322192
Intermediate adjustment: baseline,0.9734432131522143,0.9109009962353173
Intermediate adjustment: baseline,0.9719801081733287,0.9059795424090656
Intermediate adjustment: baseline,0.9704459576968801,0.9008176378807176
Intermediate adjustment: baseline,0.9688383687837941,0.8954070085877055
Intermediate adjustment: baseline,0.9671549842518765,0.8897394780459574
Intermediate adjustment: baseline,0.9653934974252415,0.8838070172500567
Intermediate adjustment: baseline,0.9635516705428084,0.8776017986851146
Intermediate adjustment: baseline,0.9616273496090292,0.8711162546566313
Intermediate adjustment: baseline,0.9596184850954613,0.8643431394374863
Intermediate adjustment: baseline,0.9575231514139052,0.857275595278113
Intermediate adjustment: baseline,0.9553395678256076,0.8499072218696887
Intermediate adjustment: baseline,0.9530661202000815,0.8422321488775167
Intermediate adjustment: baseline,0.9507013834620659,0.8342451110451274
Intermediate adjustment: baseline,0.9482441445335898,0.8259415252657981
Intermediate adjustment: baseline,0.9456934250772536,0.817317568939216
Intermediate adjustment: baseline,0.9430485065533545,0.8083702586394304
Intermediate adjustment: baseline,0.9403089504846381,0.7990975285653589
Intermediate adjustment: baseline,0.9374746225718394,0.7894983072512245
Intermediate adjustment: baseline,0.9345457136973147,0.7795725918103034
Intermediate adjustment: baseline,0.9315227600681516,0.7693215183912196
Intermediate adjustment: baseline,0.9284066616942016,0.7587474276410135
Intermediate adjustment: baseline,0.9251986988179483,0.7478539239101988
Intermediate adjustment: baseline,0.9219005459130333,0.7366459269245631
Intermediate adjustment: baseline,0.9185142823749216,0.7251297147037525
Intermediate adjustment: baseline,0.9150424025077307,0.7133129562907887
Intermediate adjustment: baseline,0.9114878172025164,0.7012047337112386
Intermediate adjustment: baseline,0.9078538565599044,0.6888155514216109
Intermediate adjustment: baseline,0.904144266172169,0.6761573329004117
Intermediate adjustment: baseline,0.9003631996532716,0.6632434034725992
Intermediate adjustment: baseline,0.8965152068427182,0.6500884589035436
Intermediate adjustment: baseline,0.8926052171511241,0.6367085195352927
Intermediate adjustment: baseline,0.8886385209417506,0.6231208696897017
Intermediate adjustment: baseline,0.8846207420325325,0.6093439831945848
Intermediate adjustment: baseline,0.8805578107231664,0.595397434728164
Intermediate adjustment: baseline,0.8764559308345732,0.5813017983472963
Intermediate adjustment: baseline,0.8723215437856188,0.5670785339926873
Intermediate adjustment: baseline,0.8681612896943705,0.5527498632767331
Intermediate adjustment: baseline,0.8639819654961636,0.5383386360853744
Intermediate adjustment: baseline,0.8597904835377003,0.5238681893837681
Intermediate adjustment: baseline,0.855593824058484,0.5093622007321816
Intermediate adjustment: baseline,0.8513989915577416,0.49484453754166596
Intermediate adjustment: baseline,0.8472129687424189,0.48033910472615704
Intermediate adjustment: baseline,0.8430426713964412,0.46586969250571175
Intermediate adjustment: baseline,0.8388949043261029,0.4514598263942434
Intermediate adjustment: baseline,0.8347763184446428,0.4371326213449046
Intermediate adjustment: baseline,0.8306933725295513,0.4229106415737415
Intermediate adjustment: baseline,0.8266522927469587,0.4088157684585457
Intermediate adjustment: baseline,0.8226590400470407,0.39486907705819996
Intermediate adjustment: baseline,0.8187192786324727,0.38109072325264143
Intermediate adjustment: baseline,0.8148383485926922,0.3674998423062847
Intermediate adjustment: baseline,0.8110212424463826,0.3541144597498591
Intermediate adjustment: baseline,0.8072725852229331,0.34095141524175043
Intermediate adjustment: baseline,0.8035966210912631,0.32802629950966045
Intermediate adjustment: baseline,0.7999971992455103,0.3153534052116645
Intermediate adjustment: baseline,0.7964777685404167,0.3029456907440002
Intermediate adjustment: baseline,0.793041373661048,0.29081475739979706
Intermediate adjustment: baseline,0.7896906554327884,0.27897083916335963
Intermediate adjustment: baseline,0.7864278545812183,0.2674228045730301
Intermediate adjustment: baseline,0.7832548186750166,0.25617816990462317
Intermediate adjustment: baseline,0.7801730114855508,0.24524312285343752
Intermediate adjustment: baseline,0.7771835272520212,0.23462255553290567
Intermediate adjustment: baseline,0.7742871025847152,0.22432010635471536
Intermediate adjustment: baseline,0.7714841348388547,0.21433820896994618
Intermediate adjustment: baseline,0.768774699823015,0.2046781477690737
Intermediate adjustment: baseline,0.7661585712137697,0.19534011864192571
Intermediate adjustment: baseline,0.763635240920256,0.18632329398225575
Intermediate adjustment: baseline,0.7612039401031571,0.1776258909189639
Intermediate adjustment: baseline,0.7588636605719379,0.16924524180434025
Intermediate adjustment: baseline,0.7566131763061347,0.1611778660490843
Intermediate adjustment: baseline,0.7544510648702099,0.15341954246192707
Intermediate adjustment: baseline,0.7523757285163578,0.14596538132617573
Intermediate adjustment: baseline,0.7503854147949981,0.13880989552426257
Intermediate adjustment: baseline,0.7484782365179901,0.13194707010247395
Intermediate adjustment: baseline,0.7466521909444059,0.1253704297496335
Intermediate adjustment: baseline,0.7449051780825358,0.11907310374408328
Intermediate adjustment: baseline,0.7432350175933956,0.11304788802290355
Intermediate adjustment: baseline,0.7416394668179059,0.10728730395118767
Intermediate adjustment: baseline,0.7401162334276717,0.10178365389407001
Intermediate adjustment: baseline,0.7386629912748406,0.09652907299776325
Intermediate adjustment: baseline,0.737277392988046,0.09151557741059647
Intermediate adjustment: baseline,0.7359570818923903,0.08673510876732403
Intermediate adjustment: baseline,0.7346997032638078,0.0821795749457155
Intermediate adjustment: baseline,0.7335029124042162,0.07784088723818702
Intermediate adjustment: baseline,0.7323643859341781,0.07371099377056423
Intermediate adjustment: baseline,0.7312818278476602,0.06978190961135967
Intermediate adjustment: baseline,0.7302529767588661,0.0660457434531946
Intermediate adjustment: baseline,0.7292756118355299,0.062494721121710395
Intermediate adjustment: baseline,0.728347557899222,0.059121206062932086
Intermediate adjustment: baseline,0.727466689748286,0.055917716987645104
Intermediate adjustment: baseline,0.7266309357597465,0.0528769428580538
Intermediate adjustment: baseline,0.7258382808264868,0.04999175540540037
Intermediate adjustment: baseline,0.7250867686852225,0.04725521936776782
Intermediate adjustment: baseline,0.7243745036894634,0.04466060063539879
Intermediate adjustment: baseline,0.7236996520798644,0.04220137248693283
Intermediate adjustment: baseline,0.7230604428022017,0.039871220094369435
Intermediate adjustment: baseline,0.7224551679207634,0.037664043467640594
Intermediate adjustment: baseline,0.7218821826723115,0.03557395900173439
Intermediate adjustment: baseline,0.7213399052030041,0.03359529978062461
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999997845564232,0.9999954922625366
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999997712312889,0.9999952156029056
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999997571372549,0.9999949219635461
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999997421814217,0.999994610302355
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999997263078998,0.9999942795132715
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999999709460171,0.9999939284223547
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999999691578432,0.9999935557836167
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999996725992223,0.999993160274602
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999996524551867,0.9999927404916931
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999996304445472,0.9999922949451326
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999996076893568,0.9999918220537316
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999995835606513,0.9999913201392656
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999999557951958,0.9999907874205171
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999995307716026,0.9999902220069528
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999999501923098,0.999989621892019
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999994713040636,0.9999889849460197
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999994388058395,0.9999883089085608
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999994043130952,0.9999875913805308
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999999367703426,0.9999868298155876
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999993282016865,0.9999860215111268
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999992869066108,0.9999851635986832
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999992430910547,0.9999842530337681
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999999196586728,0.9999832865850597
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999991472283203,0.999982260822942
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999990948406692,0.9999811721073345
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999990392378701,0.9999800165747832
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999989802226108,0.9999787901247529
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999989175854699,0.9999774884050797
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999988504744751,0.9999761067965434
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999987798664224,0.9999746403964549
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999987049330022,0.9999730840013015
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999986254009298,0.9999714320882693
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999985409878969,0.9999696787956605
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999984513943719,0.9999678179021022
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999983563024457,0.999965842804485
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999982553747037,0.9999637464945448
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999981482530261,0.9999615215340105
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999980345573232,0.9999591600282287
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999979132275941,0.9999566535981794
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999997785103693,0.9999539933507324
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999976491218232,0.9999511698471685
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999975047950044,0.9999481730696855
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999973516111416,0.9999449923858944
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999971890267586,0.999941616511129
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999970164650391,0.9999380334684511
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999968333137846,0.9999342305462006
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999966389232382,0.9999301942529496
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999964319563361,0.9999259102697104
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999962129335624,0.9999213633991396
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999959804733374,0.9999165375117882
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999957337484652,0.9999114154889044
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999954718837621,0.9999059791618142
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999951939503847,0.9999002092475762
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999948989625267,0.9998940852806976
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999945858739285,0.9998875855406738
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999942535741759,0.9998806869750967
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999939002449636,0.9998733651180842
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999935258742845,0.9998655940035923
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999993128534834,0.9998573460736904
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999927068161458,0.9998485920809705
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999922592228789,0.9998393009851227
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999917841680347,0.9998294398431685
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999912799673468,0.99981897369299
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999907448333256,0.9998078654297515
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999901768689424,0.9997960756747785
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999895734279405,0.9997835626364865
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999889335999304,0.999770281962598
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999882545226344,0.9997561865838059
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999875337886365,0.9997412265474652
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999986768843981,0.999725348841376
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999859569783087,0.9997084972067964
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999850953152979,0.9996906119400815
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999841808025329,0.9996716296822588
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999832102007429,0.9996514831958166
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999821794457708,0.9996301011280153
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999810861040379,0.9996074077594417
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999799257149409,0.9995833227380849
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999978694169976,0.9995577607965335
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999773871098935,0.9995306314524208
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999759999088993,0.9995018386906719
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999745276584182,0.9994712806265384
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999729651498825,0.9994388491482841
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999713068564827,0.999404429538306
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999695462933295,0.9993679000715553
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999967678440528,0.9993291315891201
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999656961115095,0.9992879870474682
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999635923005493,0.9992443210393319
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999961359574839,0.9991979792864915
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999589900483037,0.9991487981020601
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.99995647535415,0.9990966038206108
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999538066157752,0.9990412121942854
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999509744159462,0.9989824277529133
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999947968764141,0.9989200431260707
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999447784099716,0.9988538383251432
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999413933743728,0.9987835799816057
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999378011169503,0.9987090205427579
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999339889867009,0.9986298974175863
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999299435648487,0.9985459320736009
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999256506186076,0.9984568290804597
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999210950524271,0.9983622750976593
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999162608563915,0.9982619378032094
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999111310516295,0.9981554647600511
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9999056869872972,0.9980424822172755
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998999108209687,0.9979225938400621
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998937816988848,0.9977953793708519
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998872781543685,0.9976603932097982
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998803774279971,0.9975171629164385
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998730553912458,0.9973651876260847
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998652864659425,0.9972039363769705
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998570435392062,0.9970328463436735
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998482978736567,0.9968513209721643
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998390183745915,0.996658728012413
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998291740033264,0.9964543974393488
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998187299580378,0.996237619267551
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9998076500023999,0.996007641240821
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9997958957474079,0.9957636664013841
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9997834265280879,0.9955048505293914
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9997701992737913,0.9952302994479065
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9997561683717605,0.9949390661879017
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9997412855237124,0.9946301480077534
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9997254989651313,0.9943024832629969
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9997087557888934,0.9939549481137885
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9996909981118326,0.9935863530823557
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9996721653103335,0.9931954394324297
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9996521932443752,0.9927808753827109
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999631014066891,0.9923412521432649
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9996085560245279,0.9918750797718648
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9995847432496063,0.991380782846764
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9995594955431526,0.9908566959529989
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9995327275283936,0.9903010589821576
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999504350860269,0.989712012232457
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9994742703684194,0.989087591338354
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9994423861779351,0.9884257219925476
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9994085928622441,0.9877242144912335
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9993727791724257,0.9869807580959366
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9993348277582091,0.986192915220082
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.999294614881067,0.9853581154489301
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9992520101199551,0.984473649404056
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9992068760703977,0.9835366624664718
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9991590673928955,0.9825441483795582
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9991084330424654,0.9814929427306346
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9990548121974967,0.9803797163908807
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9989980364110742,0.9792009688721495
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9989379286849802,0.9779530216880449
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9988743031537719,0.976632011739265
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9988069647727602,0.975233884773388
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9987357090124713,0.9737543889727678
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.998660321562566,0.9721890687316493
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9985805774212899,0.9705332586978911
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9984962431014031,0.9687820781211447
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9984070727284731,0.9669304256835737
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9983128102239069,0.9649729747947129
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9982131885230124,0.9629041695440931
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9981079294222531,0.9607182213977153
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9979967434695028,0.9584091067753076
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9978793299042464,0.9559705656521373
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9977553766552815,0.9533961013417789
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.997624560404102,0.950678981629055
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9974865460859594,0.9478122414460315
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9973409896229823,0.9447886872219916
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9971875345244454,0.9416009032704331
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9970258147500097,0.938241260226445
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9968554546420936,0.9347019259132521
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9966760695876298,0.9309748788150939
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9964872668180976,0.9270519244088112
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9962886463596213,0.9229247146002953
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9960798021449084,0.9185847705121534
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9958603232985823,0.9140235088650465
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9956297949772047,0.9092322722045164
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.995387802520312,0.9042023630872454
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9951339296382689,0.8989250826858834
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9948677629165976,0.8933917736434929
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9945888935178123,0.8875938675651199
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9942969197040803,0.8815229371398028
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9939914495840712,0.875170752948127
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9936721040824016,0.8685293449311843
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9933385201265178,0.861591068423703
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.992990354041829,0.854348674570872
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9926272851413653,0.846795384855217
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9922490188665536,0.838924969386661
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9918552931747515,0.8307318282948893
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9914458789153341,0.822211076046353
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.991020586370007,0.8133586273953157
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.990579268826243,0.8041712845297251
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9901218267445492,0.7946468242675458
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.989648211869117,0.7847840842276564
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9891584312228606,0.7745830467577404
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9886525509230399,0.7640449192987081
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9881306997496221,0.7531722097787753
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9875930723956086,0.7419687955651839
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9870399323268185,0.7304399844624742
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9864716141784763,0.7185925662377443
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9858885250075342,0.7064348532242715
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9852911479719942,0.6939767083091753
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9846800393275619,0.6812295596382196
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9840558306817367,0.6682063999936857
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9834192275136105,0.6549217705010961
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9827710074827881,0.641391727650727
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9821120179160735,0.6276337931827591
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.981443172464654,0.6136668866405292
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9807654469401375,0.5995112407192301
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9800798743541317,0.5851882998772856
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9793875392027249,0.5707206030250739
